Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,,99.5245208740234,,,,,,,,,,99.5999984741211,,,,,,,,,,,,,,,,,,,,
Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,,,,,,,,,,,81.6606979370117,,,,,,,,,,83.0982894897461,,,,,,,,,,89.2799987792969,
Seychelles,,,,,87.811149597168,,,,,,,,91.8364562988281,,,,,,,,93.954231262207,,,,,,,,,,96.1999969482422,
Syrian Arab Republic,,,,,,,,,,,,,82.8882522583008,,80.8445205688477,,,,,,,,,,86.3000030517578,,,,,,,
Chad,,,,10.8946504592896,,,,,,,25.6542091369629,,,,28.3814296722412,,,,,,,,,,,26.0029907226562,22.3115501403809,,,,,
Togo,,,,,,,,,,,53.1776008605957,,,,,,56.888370513916,,,57.0933799743652,,60.4099388122559,,,,63.7456207275391,,,,66.5370788574219,,
Thailand,,,,,,,,,,,92.6465377807617,,,,,93.5064697265625,,,,,96.430908203125,,,93.7020721435547,,92.8683090209961,,,93.7677612304688,,,94.0999984741211
Tajikistan,,,,,,,,,,,99.45068359375,,,,,,,,,,99.6999969482422,,,,,,,,,,,
Turkmenistan,,,,,,98.7783203125,,,,,,,,,,99.4000015258789,,,,,,,,,,,,,,,,
Timor-Leste,,,,,,,,,,,,37.5999984741211,,,,,,50.5999984741211,,,58.3089790344238,,,,,,,,,,69.9000015258789,
Tonga,,,,,,,98.9053726196289,,,,,,,,,,99.0184631347656,,,,,99.3855285644531,,,,,,,,,,99.4000015258789
Trinidad and Tobago,96.9385528564453,,,,,,,,,,97.9000015258789,,,,,,,,,,,,,,,,,,,,,
Tunisia,,,,,,,,,,,,,,,74.2969970703125,,,77.1903991699219,77.7146224975586,,79.1305770874023,79.6539077758789,80.21875,,79.0364303588867,,,,,,,
Turkey,79.2324523925781,,,,,,,,,,,,,,87.3654937744141,88.2290573120117,88.1193923950195,88.6558990478516,,90.8167190551758,92.6605987548828,94.106086730957,94.9197463989258,95.2566604614258,95.4396286010742,95.6014175415039,96.1673278808594,96.1505279541016,,96.7422103881836,,
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,,,,,,,,,,,,,69.4309005737305,,,,,,,,67.8006973266602,,78.1005935668945,,,77.8872299194336,,,,,,
Uganda,,56.1073799133301,,,,,,,,,,,68.1425094604492,,,,71.3731384277344,,,,73.2118835449219,,70.1982192993164,,,,,,76.5274963378906,,,
Ukraine,,,,,,,,,,,,99.4304122924805,,,,,,,,,,,99.9743499755859,,,,,,,,,100.0
Uruguay,,,,,,,96.7818069458008,,,,,,,,,,97.7896270751953,97.8638916015625,98.1635589599609,98.2672271728516,98.0727081298828,98.3358993530273,98.3959426879883,98.3638687133789,98.4359283447266,98.5238723754883,98.5614700317383,98.61572265625,98.703857421875,98.7703475952148,,
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,,,,,,,,,,,98.642578125,,,,,,,,,,,,,99.9948577880859,99.9805526733398,99.9838333129883,99.986572265625,,99.9928894042969,99.9999465942383,,99.997917175293
Saint Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venezuela,89.8252487182617,,,,,,,,,,,92.9798278808594,,,,,,95.1546401977539,,95.5119934082031,,94.7702178955078,,,,96.6052169799805,97.1270904541016,,,,,
Viet Nam,,,,,,,,,,90.2782974243164,90.1561279296875,,,,,,,,,93.5204467773438,,,,,,,,,,95.7538681030273,,
Vanuatu,,,,,68.6999969482422,,,,,74.0,,,,,78.4000015258789,,,,,,,,,,84.6999969482422,,,,,,,89.0999984741211
Samoa,,97.9443283081055,,,,,,,,,,,,,,,,,,,,98.973258972168,,,,,,,,,,99.0999984741211
Yemen,,,,,37.0900001525879,,,,,,,,,,54.0999984741211,,,,,,,,,,,,,,,,,
South Africa,,,,,,,82.402099609375,,,,,,,,,,,88.7172470092773,,92.8948593139648,92.8773193359375,93.1021423339844,93.7294692993164,,94.1399002075195,94.367919921875,,87.0466690063477,,95.0229721069336,,90.0013580322266
Zambia,64.9982833862305,,,,,,,,,68.0017929077148,,,69.1492233276367,,,,,61.1270904541016,,,83.0076675415039,,,,,,,,,,87.5,
Zimbabwe,,,83.512580871582,,,,,,,,,,,,,,,,,,,83.5827102661133,,,88.6934204101562,,,,,,,
